user_id,date,app_name,category,screen_time_min,launches,interactions,is_productive,youtube_views,youtube_likes,youtube_comments,extra_col_11,extra_col_12,extra_col_13,extra_col_14,extra_col_15,extra_col_16,extra_col_17,extra_col_18,extra_col_19,extra_col_20,extra_col_21,extra_col_22,extra_col_23
1053,2024-03-13 00:07:12.144048016,WhatsApp,Social,0.5,2,8,False,,,,46.1,56.67,40.16,40.0,49.63,62.26,35.97,52.69,56.82,46.17,44.94,49.95,57.08
1044,2024-03-13 00:50:53.817939313,Weather,Utilities,65.35,1,2,False,,,,37.85,52.41,55.2,39.05,45.37,35.41,50.9,40.37,58.09,42.86,57.04,39.75,53.5
1008,2024-03-13 01:34:35.491830610,Google Docs,Productivity,27.24,1,8,True,,,,58.04,63.59,43.71,51.67,56.84,54.97,37.05,52.66,41.74,37.55,50.02,30.76,55.7
1027,2024-03-13 02:18:17.165721908,Notion,Productivity,8.16,1,7,True,,,,50.76,40.33,55.44,63.07,41.93,52.49,53.37,74.8,59.02,62.19,45.94,38.91,48.01
1003,2024-03-13 03:01:58.839613205,Google Docs,Productivity,0.56,8,1,True,,,,66.05,45.28,48.74,59.17,46.69,51.3,44.29,48.71,48.03,47.24,48.85,65.24,58.68
1093,2024-03-13 03:45:40.513504502,Google Maps,Utilities,82.74,0,1,False,,,,57.06,64.34,58.4,55.5,47.55,53.18,54.91,52.47,31.44,62.92,45.73,53.84,51.0
1100,2024-03-13 04:29:22.187395799,Facebook,Social,23.95,2,7,False,,,,60.84,50.5,50.36,66.5,31.88,47.5,32.92,38.45,60.06,53.24,53.79,44.35,64.31
1032,2024-03-13 05:13:03.861287096,Evernote,Productivity,54.33,0,8,True,,,,85.82,43.65,55.38,40.81,43.07,59.98,43.34,50.84,41.1,51.4,57.81,45.27,51.23
1094,2024-03-13 05:56:45.535178393,Camera,Utilities,31.74,2,4,False,,,,51.9,19.96,33.99,51.11,67.04,53.54,49.22,35.03,35.9,56.12,47.45,59.23,54.06
1022,2024-03-13 06:40:27.209069690,Chrome,Utilities,21.03,5,9,False,,,,63.09,44.67,55.59,54.93,47.86,42.12,51.53,46.01,54.35,54.27,42.57,57.44,50.61
1082,2024-03-13 07:24:08.882960987,Gmail,Utilities,12.7,3,5,False,,,,33.52,43.8,42.42,52.3,46.59,30.27,50.32,57.97,53.57,53.46,59.18,26.44,61.99
1076,2024-03-13 08:07:50.556852284,Notion,Productivity,23.18,1,6,True,,,,48.98,43.21,49.15,43.98,54.84,68.08,70.31,63.56,62.96,44.34,33.19,51.21,58.95
1099,2024-03-13 08:51:32.230743581,Camera,Utilities,36.23,2,6,False,,,,54.61,47.7,49.06,56.43,47.32,55.73,47.64,48.59,41.66,57.96,55.35,73.26,44.43
1099,2024-03-13 09:35:13.904634879,Spotify,Entertainment,15.14,1,7,False,,,,56.45,53.77,47.75,59.78,49.55,39.36,61.12,59.09,69.32,46.96,42.62,54.04,51.67
1073,2024-03-13 10:18:55.578526176,Twitter,Social,85.92,0,7,False,,,,32.53,63.55,49.65,51.06,35.25,60.29,38.36,47.41,55.23,50.44,36.64,57.51,52.43
1060,2024-03-13 11:02:37.252417473,Facebook,Social,20.24,3,5,False,,,,39.63,39.29,47.17,32.71,38.3,60.15,62.93,61.69,66.0,64.35,47.94,51.43,44.25
1091,2024-03-13 11:46:18.926308770,Microsoft Teams,Productivity,26.45,1,7,True,,,,38.32,52.9,28.99,52.44,51.65,49.69,63.58,56.47,66.25,41.17,42.35,56.1,63.37
1058,2024-03-13 12:30:00.600200067,YouTube,Entertainment,18.51,1,7,False,35054.0,1848.0,143.0,58.63,57.27,61.17,43.2,44.35,68.52,54.84,39.41,47.52,63.64,48.66,66.23,36.86
1078,2024-03-13 13:13:42.274091364,Evernote,Productivity,47.08,3,6,True,,,,63.06,68.3,55.39,48.65,52.67,65.7,53.28,41.88,39.52,48.09,30.67,55.24,44.23
1083,2024-03-13 13:57:23.947982661,Google Docs,Productivity,97.83,2,1,True,,,,53.13,58.62,40.17,45.51,46.58,51.14,53.52,55.78,46.33,60.5,40.66,55.43,43.7
1057,2024-03-13 14:41:05.621873958,Facebook,Social,64.16,2,2,False,,,,67.67,49.87,34.68,24.76,36.55,57.01,50.18,46.73,74.85,53.36,45.59,46.66,26.04
1076,2024-03-13 15:24:47.295765255,Twitter,Social,11.88,0,3,False,,,,54.4,50.41,43.36,48.14,44.89,46.14,47.3,51.07,40.94,37.09,45.75,47.3,46.22
1009,2024-03-13 16:08:28.969656552,Slack,Productivity,6.33,3,10,True,,,,53.86,59.07,25.08,46.16,42.95,46.42,40.16,25.2,40.25,30.38,50.47,53.26,56.55
1064,2024-03-13 16:52:10.643547849,Slack,Productivity,18.07,2,4,True,,,,44.53,51.16,38.12,45.47,51.46,46.9,49.86,38.31,46.21,58.07,59.74,45.22,62.89
1022,2024-03-13 17:35:52.317439147,Evernote,Productivity,6.41,0,6,True,,,,52.81,53.63,51.81,58.19,40.19,41.28,54.09,52.38,46.63,65.43,49.74,47.96,36.67
1053,2024-03-13 18:19:33.991330444,WhatsApp,Social,28.82,2,2,False,,,,46.39,48.9,50.29,41.78,28.47,46.93,36.45,39.17,52.09,47.01,54.2,45.95,48.57
1056,2024-03-13 19:03:15.665221741,Netflix,Entertainment,54.83,2,7,False,,,,47.0,46.08,51.11,37.63,65.64,43.83,33.91,39.78,66.27,63.44,53.05,44.65,39.8
1099,2024-03-13 19:46:57.339113038,TikTok,Entertainment,19.25,4,5,False,,,,58.44,59.73,42.44,55.14,53.82,39.21,41.71,40.17,42.42,44.68,48.03,54.85,51.05
1096,2024-03-13 20:30:39.013004335,Gmail,Utilities,25.07,0,5,False,,,,47.04,69.92,50.56,40.49,50.46,39.34,55.75,58.51,43.54,48.82,39.7,61.54,49.56
1088,2024-03-13 21:14:20.686895632,Snapchat,Social,104.38,2,1,False,,,,39.13,45.42,46.44,42.29,42.46,39.85,52.14,60.79,41.34,32.21,55.52,61.69,62.37
1081,2024-03-13 21:58:02.360786929,Facebook,Social,3.47,3,9,False,,,,45.83,71.12,38.83,54.13,49.34,45.15,50.56,51.22,51.48,41.15,60.55,54.77,45.78
1022,2024-03-13 22:41:44.034678226,Google Maps,Utilities,20.33,3,6,False,,,,61.57,50.33,66.42,58.62,56.54,45.99,28.18,52.12,47.91,36.49,60.81,51.23,54.86
1025,2024-03-13 23:25:25.708569523,Notion,Productivity,53.8,3,6,True,,,,56.42,70.36,44.62,75.05,34.42,51.94,42.79,56.36,61.87,63.34,56.85,48.64,48.6
1039,2024-03-14 00:09:07.382460820,Netflix,Entertainment,2.41,2,4,False,,,,50.84,56.93,42.64,45.45,40.91,54.51,56.18,47.18,35.47,48.05,57.6,42.62,53.65
1056,2024-03-14 00:52:49.056352118,Google Maps,Utilities,23.49,5,9,False,,,,68.9,36.37,41.35,56.49,47.29,52.04,60.51,52.25,35.91,37.7,45.24,58.34,69.59
1038,2024-03-14 01:36:30.730243415,Camera,Utilities,77.02,2,3,False,,,,57.93,60.81,44.85,47.6,30.75,52.29,42.68,55.38,62.96,40.54,54.09,47.2,57.59
1012,2024-03-14 02:20:12.404134712,Camera,Utilities,44.11,2,2,False,,,,51.05,40.67,51.81,44.63,40.74,62.32,34.26,47.48,64.95,56.97,56.42,45.33,70.54
1028,2024-03-14 03:03:54.078026009,Gmail,Utilities,44.38,3,5,False,,,,42.31,58.55,49.67,56.14,38.07,50.7,55.06,35.27,32.12,55.85,64.38,45.84,46.33
1036,2024-03-14 03:47:35.751917306,Slack,Productivity,35.89,1,3,True,,,,73.37,47.93,50.57,33.14,63.18,67.32,57.77,40.49,54.42,38.6,46.9,49.17,42.36
1025,2024-03-14 04:31:17.425808603,Camera,Utilities,7.95,2,3,False,,,,45.79,45.59,54.64,38.94,39.62,61.96,41.58,51.82,65.03,43.08,60.61,45.72,56.67
1047,2024-03-14 05:14:59.099699900,Chrome,Utilities,8.19,0,8,False,,,,54.09,60.44,58.64,52.78,65.75,57.89,60.78,57.16,49.94,40.0,45.56,67.03,54.43
1090,2024-03-14 05:58:40.773591197,Facebook,Social,76.55,1,8,False,,,,58.83,64.02,44.75,48.88,48.7,39.48,56.6,32.04,48.86,58.39,47.53,48.88,61.4
1013,2024-03-14 06:42:22.447482494,Evernote,Productivity,31.1,1,7,True,,,,60.38,69.84,43.0,50.32,54.76,35.13,53.86,56.16,56.47,51.71,55.2,50.06,52.22
1028,2024-03-14 07:26:04.121373791,Camera,Utilities,4.44,5,4,False,,,,72.06,56.37,36.59,53.8,50.22,48.52,54.52,53.84,60.07,49.84,44.32,45.01,49.2
1026,2024-03-14 08:09:45.795265089,Google Maps,Utilities,10.08,1,6,False,,,,45.08,49.03,55.17,65.69,46.01,61.41,45.84,54.75,47.91,56.09,50.41,55.0,51.35
1005,2024-03-14 08:53:27.469156386,Google Maps,Utilities,40.88,2,5,False,,,,70.6,48.82,28.72,53.4,49.56,62.19,53.89,48.31,49.44,37.7,46.39,61.47,46.0
1062,2024-03-14 09:37:09.143047683,WhatsApp,Social,25.82,1,7,False,,,,43.35,43.48,37.47,67.8,51.73,43.04,61.17,41.17,34.54,48.74,48.17,60.22,38.68
1041,2024-03-14 10:20:50.816938980,WhatsApp,Social,16.39,0,3,False,,,,61.74,59.39,50.33,69.45,65.71,39.51,57.17,51.68,54.36,32.15,52.7,67.2,61.58
1082,2024-03-14 11:04:32.490830277,Netflix,Entertainment,9.11,2,4,False,,,,77.24,54.63,55.35,49.98,65.92,47.58,62.26,35.51,62.73,49.86,55.06,46.13,45.48
1037,2024-03-14 11:48:14.164721574,Facebook,Social,28.57,0,7,False,,,,38.97,53.37,62.48,47.29,45.6,45.51,53.7,61.05,51.68,41.73,58.23,46.56,53.33
1009,2024-03-14 12:31:55.838612871,Facebook,Social,16.49,1,2,False,,,,44.61,46.7,39.83,43.1,61.73,57.75,42.85,30.89,30.22,25.98,40.31,46.35,48.53
1066,2024-03-14 13:15:37.512504168,Twitch,Entertainment,11.49,3,6,False,,,,60.08,28.68,38.63,37.14,45.21,35.26,50.75,72.81,38.24,68.21,56.72,66.8,50.46
1009,2024-03-14 13:59:19.186395465,Facebook,Social,51.78,1,6,False,,,,35.79,46.4,30.63,47.83,62.58,50.06,64.12,59.52,55.28,51.1,51.78,39.59,44.78
1023,2024-03-14 14:43:00.860286762,Google Docs,Productivity,3.8,2,7,True,,,,53.92,54.13,68.81,53.05,44.83,50.48,48.77,62.92,49.98,59.44,52.1,41.92,53.71
1057,2024-03-14 15:26:42.534178060,Twitter,Social,19.81,5,7,False,,,,41.1,45.81,60.79,46.39,36.94,53.0,50.53,48.57,60.37,67.36,54.13,60.37,44.75
1092,2024-03-14 16:10:24.208069357,TikTok,Entertainment,77.49,2,1,False,,,,54.14,48.88,66.0,56.68,45.27,29.05,41.74,38.7,65.28,50.21,59.62,58.98,39.78
1013,2024-03-14 16:54:05.881960654,Microsoft Teams,Productivity,30.98,0,9,True,,,,54.3,35.2,60.93,47.53,41.68,66.09,50.17,71.28,57.94,45.17,49.96,42.58,38.55
1039,2024-03-14 17:37:47.555851951,Evernote,Productivity,15.5,1,7,True,,,,44.95,64.53,54.28,38.28,49.02,54.82,47.96,41.33,39.42,53.87,43.44,56.24,25.75
1067,2024-03-14 18:21:29.229743248,TikTok,Entertainment,0.43,1,6,False,,,,51.21,60.41,36.08,41.87,51.48,58.32,53.34,51.23,46.97,32.43,53.03,50.63,55.65
1063,2024-03-14 19:05:10.903634545,Chrome,Utilities,31.66,3,6,False,,,,50.79,57.29,41.59,81.41,49.82,38.39,43.13,51.98,43.09,57.11,41.35,41.61,62.47
1051,2024-03-14 19:48:52.577525842,Weather,Utilities,44.71,3,6,False,,,,48.8,54.27,48.08,38.06,45.54,34.24,42.68,49.17,44.7,50.47,50.33,48.33,52.2
1083,2024-03-14 20:32:34.251417139,Slack,Productivity,56.83,4,5,True,,,,39.69,67.33,54.46,46.71,53.65,51.77,45.87,31.22,48.57,57.74,29.07,25.56,56.59
1017,2024-03-14 21:16:15.925308436,Slack,Productivity,13.18,1,3,True,,,,61.55,62.19,58.83,46.33,77.27,25.92,53.31,32.5,51.88,48.64,52.55,62.06,47.97
1088,2024-03-14 21:59:57.599199733,Camera,Utilities,30.51,2,6,False,,,,40.9,58.12,45.84,44.63,56.72,54.14,44.98,42.59,49.54,66.67,57.03,34.96,72.38
1085,2024-03-14 22:43:39.273091031,Instagram,Social,63.91,0,3,False,,,,53.37,61.56,47.32,62.27,54.27,52.18,51.9,41.28,55.24,47.28,51.78,53.28,41.61
1069,2024-03-14 23:27:20.946982328,Slack,Productivity,38.93,0,3,True,,,,47.51,55.56,52.21,48.95,34.75,56.53,35.7,39.95,65.71,38.32,47.65,53.63,36.16
1053,2024-03-15 00:11:02.620873625,Notion,Productivity,22.73,2,7,True,,,,64.11,68.48,37.68,48.61,31.13,46.43,46.55,52.48,49.2,50.4,44.01,49.78,49.11
1002,2024-03-15 00:54:44.294764922,Camera,Utilities,16.4,3,4,False,,,,53.84,47.38,20.71,56.34,67.11,49.87,56.08,38.72,68.58,53.8,63.37,39.72,42.12
1036,2024-03-15 01:38:25.968656219,Spotify,Entertainment,4.11,4,1,False,,,,68.0,50.75,44.52,45.78,40.08,41.84,48.31,61.89,47.14,45.35,43.31,63.68,55.09
1017,2024-03-15 02:22:07.642547516,YouTube,Entertainment,14.75,1,5,False,275023.0,4203.0,2653.0,52.53,43.5,59.1,59.18,41.59,31.17,39.75,72.78,54.84,64.55,38.48,43.02,57.5
1021,2024-03-15 03:05:49.316438813,Twitch,Entertainment,31.96,2,5,False,,,,63.26,50.64,45.64,44.05,42.34,62.5,51.17,51.09,39.67,51.38,42.65,60.3,44.9
1070,2024-03-15 03:49:30.990330110,TikTok,Entertainment,21.31,0,2,False,,,,45.9,41.31,42.07,47.39,38.49,48.45,56.82,62.2,72.42,39.6,44.43,35.83,46.24
1039,2024-03-15 04:33:12.664221407,Google Docs,Productivity,9.71,2,9,True,,,,40.6,76.01,35.74,39.77,45.1,54.38,62.2,56.21,53.53,46.66,40.01,41.57,37.74
1049,2024-03-15 05:16:54.338112704,Gmail,Utilities,83.9,3,2,False,,,,28.6,39.2,47.89,39.99,41.98,24.93,44.84,56.16,43.8,41.74,42.91,49.53,39.93
1079,2024-03-15 06:00:36.012004002,Evernote,Productivity,88.73,1,4,True,,,,46.7,33.18,50.83,46.89,52.14,40.41,52.79,55.48,26.43,52.2,60.9,59.8,46.47
1079,2024-03-15 06:44:17.685895299,WhatsApp,Social,29.17,2,5,False,,,,46.85,66.16,42.73,60.14,59.18,50.11,52.99,63.31,54.1,44.26,41.91,53.78,51.88
1080,2024-03-15 07:27:59.359786596,Snapchat,Social,29.31,2,4,False,,,,35.62,60.92,61.74,47.23,51.2,47.28,48.22,35.51,52.42,61.3,44.53,45.15,42.97
1063,2024-03-15 08:11:41.033677893,Evernote,Productivity,41.61,0,8,True,,,,37.66,50.74,53.54,30.34,41.66,41.47,22.44,48.63,39.98,47.39,53.86,46.85,52.29
1017,2024-03-15 08:55:22.707569190,Facebook,Social,33.34,0,6,False,,,,39.36,57.37,41.2,62.69,30.26,65.75,50.32,53.53,39.89,47.67,61.74,58.57,71.83
1092,2024-03-15 09:39:04.381460487,Snapchat,Social,27.18,2,4,False,,,,51.95,56.82,40.27,28.7,48.69,41.31,41.75,63.21,65.92,47.85,42.91,43.44,36.44
1041,2024-03-15 10:22:46.055351784,Instagram,Social,68.73,4,4,False,,,,42.53,56.97,72.01,45.73,72.43,45.05,60.57,68.28,32.02,57.73,69.48,47.84,53.61
1042,2024-03-15 11:06:27.729243081,WhatsApp,Social,114.58,1,5,False,,,,46.37,52.07,63.03,57.72,78.05,41.5,51.66,63.22,30.17,62.38,48.9,39.4,47.4
1020,2024-03-15 11:50:09.403134378,Camera,Utilities,2.33,1,4,False,,,,56.34,30.44,43.97,43.75,44.66,67.01,31.06,64.06,57.43,53.19,57.49,47.98,43.25
1098,2024-03-15 12:33:51.077025675,Notion,Productivity,4.8,1,2,True,,,,39.95,69.11,67.38,32.26,49.21,42.62,48.77,39.11,59.8,63.09,54.67,47.96,55.1
1099,2024-03-15 13:17:32.750916973,Snapchat,Social,0.28,2,7,False,,,,48.89,55.17,39.76,72.9,53.0,55.85,63.27,48.91,52.15,47.07,51.43,31.01,50.57
1054,2024-03-15 14:01:14.424808270,Camera,Utilities,41.38,3,2,False,,,,63.95,57.57,49.92,55.17,52.21,52.28,47.73,51.7,58.01,47.07,42.35,43.91,35.48
1025,2024-03-15 14:44:56.098699567,Chrome,Utilities,1.24,2,3,False,,,,60.6,50.74,35.75,53.01,53.94,66.51,56.06,65.5,50.74,44.18,58.2,64.1,63.45
1047,2024-03-15 15:28:37.772590864,Notion,Productivity,30.21,3,4,True,,,,57.16,40.96,58.59,47.15,53.0,52.19,54.46,68.21,48.46,47.27,63.93,38.27,49.27
1042,2024-03-15 16:12:19.446482161,Instagram,Social,209.48,3,5,False,,,,46.36,63.28,54.38,45.26,70.15,58.09,46.38,54.92,43.63,51.07,57.71,46.24,49.39
1028,2024-03-15 16:56:01.120373458,Evernote,Productivity,13.05,0,4,True,,,,46.66,49.47,54.16,48.68,61.25,45.47,50.89,46.46,54.04,37.36,50.51,53.94,53.58
1015,2024-03-15 17:39:42.794264755,WhatsApp,Social,32.36,5,3,False,,,,63.69,49.79,63.78,45.72,58.75,35.58,62.37,45.85,47.27,55.1,42.22,40.33,56.77
1088,2024-03-15 18:23:24.468156052,TikTok,Entertainment,29.09,2,5,False,,,,50.67,51.23,71.8,49.72,54.26,60.19,56.32,67.94,61.76,44.33,59.99,30.66,32.52
1089,2024-03-15 19:07:06.142047349,Spotify,Entertainment,22.95,1,2,False,,,,39.1,53.97,51.66,42.73,59.83,49.65,41.69,68.86,44.24,62.52,50.41,47.77,62.37
1038,2024-03-15 19:50:47.815938646,Microsoft Teams,Productivity,10.32,1,4,True,,,,38.35,59.31,49.45,46.93,45.17,43.68,46.53,49.03,49.71,49.76,51.99,54.16,57.04
1021,2024-03-15 20:34:29.489829944,Gmail,Utilities,15.53,0,7,False,,,,62.45,56.39,50.54,57.2,52.94,47.47,54.91,40.32,48.77,33.84,42.1,57.16,43.47
1010,2024-03-15 21:18:11.163721241,Microsoft Teams,Productivity,18.39,2,8,True,,,,51.65,42.54,42.66,61.01,49.75,49.82,66.03,43.72,37.26,50.1,53.38,37.14,40.49
1015,2024-03-15 22:01:52.837612538,Spotify,Entertainment,16.64,2,7,False,,,,35.47,59.23,54.22,63.14,34.0,63.12,66.54,52.78,46.55,42.65,54.31,66.01,51.6
1089,2024-03-15 22:45:34.511503835,Gmail,Utilities,8.55,2,8,False,,,,53.32,59.11,62.18,50.16,63.39,58.25,54.89,64.22,45.92,46.56,42.54,52.27,39.05
1037,2024-03-15 23:29:16.185395132,Google Maps,Utilities,26.23,5,0,False,,,,49.5,58.6,51.95,34.73,57.61,51.07,38.6,52.47,36.86,54.19,32.55,39.51,43.41
1065,2024-03-16 00:12:57.859286429,Instagram,Social,6.24,3,7,False,,,,46.97,39.91,57.72,60.07,40.69,32.25,49.49,38.08,45.97,53.94,43.57,30.68,47.68
1082,2024-03-16 00:56:39.533177726,Netflix,Entertainment,64.7,2,7,False,,,,45.48,37.27,54.68,43.64,43.73,35.7,24.85,49.96,50.92,43.67,30.2,67.08,37.0
1025,2024-03-16 01:40:21.207069023,Slack,Productivity,5.4,5,4,True,,,,59.39,59.48,58.15,56.6,49.86,58.51,38.88,58.93,46.48,47.98,52.14,50.37,53.88
1036,2024-03-16 02:24:02.880960320,Chrome,Utilities,22.86,4,3,False,,,,58.3,53.13,45.99,55.09,55.49,45.84,64.03,51.93,49.67,48.63,42.14,43.56,50.89
1001,2024-03-16 03:07:44.554851617,Facebook,Social,164.81,2,7,False,,,,56.18,46.84,70.95,48.38,59.85,56.36,56.89,48.09,49.89,40.4,37.86,60.58,41.52
1064,2024-03-16 03:51:26.228742915,YouTube,Entertainment,14.57,0,4,False,77526.0,7354.0,950.0,48.06,35.87,40.43,49.91,39.93,59.89,54.87,64.17,52.28,58.42,61.49,52.21,49.58
1048,2024-03-16 04:35:07.902634212,Netflix,Entertainment,38.59,1,2,False,,,,51.54,26.48,43.67,58.84,51.86,64.13,67.23,59.7,38.69,65.34,49.62,61.44,28.11
1062,2024-03-16 05:18:49.576525509,Facebook,Social,6.06,1,3,False,,,,48.53,43.82,64.58,51.32,46.1,49.49,61.64,48.53,49.21,55.82,60.78,53.45,67.3
1013,2024-03-16 06:02:31.250416806,Slack,Productivity,0.2,0,5,True,,,,69.4,37.49,55.58,53.95,53.7,55.35,35.29,43.06,62.42,40.22,58.0,57.49,38.88
1024,2024-03-16 06:46:12.924308103,Google Maps,Utilities,13.59,2,2,False,,,,70.56,51.61,50.4,36.97,59.76,40.43,54.6,59.11,56.36,38.44,56.26,47.44,50.15
1012,2024-03-16 07:29:54.598199400,Gmail,Utilities,24.74,2,2,False,,,,50.97,47.08,31.66,45.33,68.15,58.28,48.9,62.15,53.68,46.93,37.2,48.46,52.94
1040,2024-03-16 08:13:36.272090697,TikTok,Entertainment,26.21,2,12,False,,,,51.69,49.3,53.44,44.78,24.8,44.38,47.79,58.06,52.1,49.64,54.68,63.0,61.41
1058,2024-03-16 08:57:17.945981994,Notion,Productivity,1.51,4,0,True,,,,59.37,41.89,57.81,39.79,45.37,49.83,59.62,49.47,49.98,40.95,50.74,46.76,51.55
1030,2024-03-16 09:40:59.619873291,WhatsApp,Social,64.29,2,5,False,,,,47.78,50.02,58.16,38.03,41.17,61.73,54.16,35.05,50.02,58.46,49.73,68.33,40.82
1070,2024-03-16 10:24:41.293764588,Twitter,Social,65.92,1,4,False,,,,69.01,53.38,34.26,31.14,55.04,53.5,51.87,53.59,49.87,47.37,56.01,46.04,49.7
1071,2024-03-16 11:08:22.967655886,WhatsApp,Social,23.44,3,3,False,,,,58.45,48.62,59.9,25.72,35.61,44.7,44.72,68.91,39.04,42.25,57.93,55.85,58.88
1010,2024-03-16 11:52:04.641547183,Google Maps,Utilities,7.65,3,3,False,,,,38.38,44.46,50.77,63.86,54.37,25.18,56.76,49.66,47.62,59.2,61.07,46.74,54.78
1045,2024-03-16 12:35:46.315438480,Microsoft Teams,Productivity,1.83,3,4,True,,,,44.52,61.43,70.23,61.23,50.38,44.41,38.6,61.06,36.6,48.46,36.62,41.72,63.27
1048,2024-03-16 13:19:27.989329777,Camera,Utilities,101.44,1,4,False,,,,56.11,51.96,44.42,63.73,45.75,44.46,66.95,41.64,50.58,58.76,40.04,57.81,40.14
1096,2024-03-16 14:03:09.663221074,Weather,Utilities,52.88,3,10,False,,,,50.01,61.39,54.62,48.05,51.45,48.37,65.43,39.15,41.63,63.49,52.13,42.68,62.26
1056,2024-03-16 14:46:51.337112371,Gmail,Utilities,42.59,3,4,False,,,,56.15,59.78,42.46,64.24,44.6,40.19,59.04,40.37,47.27,58.86,61.02,55.18,63.98
1045,2024-03-16 15:30:33.011003668,Evernote,Productivity,2.53,5,5,True,,,,37.5,38.65,54.03,41.86,55.59,67.65,44.6,51.37,29.1,65.17,38.09,48.21,67.17
1021,2024-03-16 16:14:14.684894965,YouTube,Entertainment,2.24,2,1,False,404282.0,20241.0,6137.0,45.77,46.63,46.18,48.79,47.86,29.82,28.63,52.52,36.39,35.8,34.39,57.15,53.81
1089,2024-03-16 16:57:56.358786262,Twitter,Social,124.97,3,5,False,,,,56.08,72.98,53.41,55.26,48.8,70.51,43.97,40.93,49.85,51.91,53.77,34.82,42.92
1002,2024-03-16 17:41:38.032677559,Netflix,Entertainment,14.61,1,2,False,,,,47.75,77.78,61.31,65.5,48.12,36.5,55.18,70.67,53.71,54.63,50.73,71.99,55.36
1029,2024-03-16 18:25:19.706568857,Facebook,Social,27.3,3,6,False,,,,58.3,52.69,39.74,54.87,52.11,50.76,32.91,48.43,51.09,56.19,56.14,50.23,55.66
1028,2024-03-16 19:09:01.380460154,Twitter,Social,61.45,2,5,False,,,,46.67,56.87,58.86,57.0,49.03,69.84,58.17,59.29,73.38,47.2,57.84,43.66,70.87
1047,2024-03-16 19:52:43.054351451,Twitter,Social,0.94,0,4,False,,,,35.21,42.61,51.81,57.02,37.12,58.03,36.36,62.11,67.06,40.47,56.31,34.15,50.72
1015,2024-03-16 20:36:24.728242748,Slack,Productivity,10.74,0,8,True,,,,35.12,47.9,43.78,81.63,58.05,45.57,30.97,34.31,55.54,62.88,47.97,28.71,50.91
1080,2024-03-16 21:20:06.402134045,Twitch,Entertainment,4.95,1,3,False,,,,56.11,47.15,55.57,62.48,59.37,62.2,63.2,65.14,53.08,62.97,58.72,61.21,51.13
1046,2024-03-16 22:03:48.076025342,Google Maps,Utilities,26.67,2,7,False,,,,57.46,45.66,44.22,45.15,64.79,53.34,47.58,76.85,57.22,33.79,59.93,53.82,39.45
1067,2024-03-16 22:47:29.749916639,Instagram,Social,0.53,2,2,False,,,,36.38,37.71,44.39,49.63,31.04,48.87,58.33,54.16,67.21,54.33,58.07,30.23,57.81
1061,2024-03-16 23:31:11.423807936,Google Maps,Utilities,9.98,1,6,False,,,,45.58,48.45,43.52,56.58,49.79,45.1,61.33,66.77,48.68,38.35,47.35,65.39,42.59
1069,2024-03-17 00:14:53.097699233,Microsoft Teams,Productivity,16.76,3,8,True,,,,70.98,45.36,47.04,54.22,67.82,30.63,56.68,52.94,66.55,38.96,47.96,48.69,69.87
1020,2024-03-17 00:58:34.771590530,Camera,Utilities,19.1,2,6,False,,,,32.32,35.55,56.13,43.1,53.81,42.83,42.3,62.74,48.88,51.92,54.75,49.7,58.72
1071,2024-03-17 01:42:16.445481827,Snapchat,Social,109.16,3,4,False,,,,52.42,50.27,66.11,37.66,45.71,44.08,50.06,48.89,59.34,29.38,44.01,46.94,61.43
1018,2024-03-17 02:25:58.119373125,Spotify,Entertainment,48.51,2,2,False,,,,71.75,76.01,49.53,35.26,44.98,45.36,51.22,53.39,31.98,50.57,46.14,52.84,48.4
1043,2024-03-17 03:09:39.793264422,Netflix,Entertainment,11.84,0,7,False,,,,41.29,52.78,52.63,50.0,54.62,44.44,66.45,56.68,43.79,71.48,55.01,60.07,35.87
1038,2024-03-17 03:53:21.467155719,Instagram,Social,1.19,1,5,False,,,,38.83,52.95,46.57,38.5,64.23,43.39,41.51,47.27,49.21,47.29,56.77,60.76,40.42
1018,2024-03-17 04:37:03.141047016,Snapchat,Social,36.23,2,3,False,,,,69.23,55.6,44.34,68.64,47.11,60.72,43.4,54.41,41.17,37.74,39.57,43.34,51.21
1023,2024-03-17 05:20:44.814938313,Google Maps,Utilities,29.17,5,6,False,,,,50.38,52.28,47.57,35.03,39.76,42.26,43.81,55.0,55.4,56.82,41.44,46.87,49.19
1062,2024-03-17 06:04:26.488829610,TikTok,Entertainment,35.08,0,6,False,,,,64.63,50.48,49.66,66.18,63.56,46.68,35.93,41.3,52.94,43.41,56.01,45.46,37.52
1021,2024-03-17 06:48:08.162720907,YouTube,Entertainment,46.1,1,6,False,65717.0,4017.0,304.0,57.09,62.56,65.11,48.76,60.24,56.53,42.91,70.61,45.95,50.27,34.11,59.41,36.63
1010,2024-03-17 07:31:49.836612204,Camera,Utilities,58.75,1,2,False,,,,57.91,50.51,56.6,46.24,50.49,49.28,43.0,33.33,54.05,64.67,44.52,47.34,41.06
1046,2024-03-17 08:15:31.510503501,YouTube,Entertainment,1.45,2,2,False,204603.0,16432.0,2332.0,47.7,37.83,38.55,61.45,47.22,52.51,58.78,50.68,55.01,51.36,36.86,53.62,53.94
1045,2024-03-17 08:59:13.184394798,Twitter,Social,37.81,1,5,False,,,,42.43,44.45,63.49,44.34,52.83,45.4,37.67,57.06,53.9,48.63,33.32,63.03,60.24
